listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
21029381,2025-12-01,13,18,0.581,1931.0,107.0,107.3,56,4,1,2792107.0,2784301.0,5.0247517E7
21029381,2026-01-01,23,8,0.258,961.0,117.3,120.1,25,2,1,3125182.0,3052322.0,2.5006662E7
21029381,2026-02-01,16,12,0.429,1586.0,132.7,132.2,48,2,1,3440042.0,3453053.0,4.1270099E7
21029381,2026-03-01,17,14,0.452,1793.0,129.9,128.1,26,2,1,3333354.0,3380193.0,4.665655E7
21029381,2026-04-01,13,17,0.567,2441.0,138.7,143.6,20,2,1,3736687.0,3609182.0,6.3518482E7
21029381,2026-05-01,24,7,0.226,1070.0,149.9,152.9,41,2,1,3978687.0,3900623.0,2.7843005E7
15062469,2025-06-01,28,2,0.067,148.0,72.3,74.0,6,1,,1925591.0,1881354.0,3851182.0
15062469,2025-07-01,27,4,0.129,266.0,63.4,66.5,28,2,1,1730430.0,1649763.0,6921719.0
15062469,2025-08-01,24,7,0.226,441.0,62.5,63.0,57,3,1,1639355.0,1626344.0,1.1475482E7
15062469,2025-09-01,30,0,0.0,0.0,62.4,,,,1,,1623742.0,0.0
15062469,2025-10-01,31,0,0.0,0.0,66.2,,,,1,,1722623.0,0.0
15062469,2025-11-01,30,0,0.0,0.0,75.2,,,,1,,1956817.0,0.0
15062469,2025-12-01,31,0,0.0,0.0,75.6,,,,1,,1967225.0,0.0
15062469,2026-01-01,31,0,0.0,0.0,77.7,,,,1,,2021871.0,0.0
15062469,2026-02-01,28,0,0.0,0.0,77.0,,,,1,,2003656.0,0.0
15062469,2026-03-01,31,0,0.0,0.0,74.5,,,,1,,1938602.0,0.0
15062469,2026-04-01,30,0,0.0,0.0,75.6,,,,1,,1967225.0,0.0
15062469,2026-05-01,31,0,0.0,0.0,79.6,,,,1,,2071311.0,0.0
29948276,2025-06-01,27,3,0.1,72.0,23.2,24.0,1,3,1,624516.0,603699.0,1873548.0
29948276,2025-07-01,31,0,0.0,0.0,21.6,,,,1,,562064.0,0.0
29948276,2025-08-01,28,3,0.097,79.0,22.7,26.3,36,1,1,684365.0,590688.0,2055699.0
29948276,2025-09-01,29,1,0.033,28.0,23.8,28.0,94,1,1,728602.0,619312.0,728602.0
29948276,2025-10-01,27,4,0.129,88.0,22.8,22.0,4,2,1,572473.0,593290.0,2289892.0
29948276,2025-11-01,22,8,0.267,186.0,23.4,23.2,7,4,1,603699.0,608903.0,4839999.0
29948276,2025-12-01,29,2,0.065,49.0,24.4,24.5,7,1,1,637527.0,634925.0,1275054.0
29948276,2026-01-01,17,14,0.452,413.0,29.0,29.5,1,28,1,767634.0,754624.0,1.074688E7
29948276,2026-02-01,10,18,0.643,483.0,27.8,26.8,90,4,1,697376.0,723398.0,1.2568385E7
29948276,2026-03-01,18,13,0.419,398.0,30.9,30.6,3,1,1,796258.0,804064.0,1.0356557E7
29948276,2026-04-01,26,4,0.133,134.0,33.5,33.5,5,2,1,871720.0,871720.0,3486881.0
29948276,2026-05-01,31,0,0.0,0.0,31.1,,,,1,,809269.0,0.0
30929823,2025-06-01,30,0,0.0,0.0,21.2,,,,1,,551656.0,0.0
30929823,2025-07-01,19,12,0.387,226.0,20.4,18.8,3,2,1,489204.0,530839.0,5880859.0
30929823,2025-08-01,31,0,0.0,0.0,21.0,,,,1,,546452.0,0.0
30929823,2025-09-01,25,5,0.167,101.0,20.6,20.2,1,2,1,525634.0,536043.0,2628172.0
30929823,2025-10-01,13,18,0.581,368.0,20.4,20.4,2,3,1,530839.0,530839.0,9575912.0
30929823,2025-11-01,29,1,0.033,20.0,20.4,20.0,5,1,1,520430.0,530839.0,520430.0
30929823,2025-12-01,20,11,0.355,227.0,20.2,20.6,25,4,1,536043.0,525634.0,5906881.0
30929823,2026-01-01,12,19,0.613,428.0,22.4,22.5,6,1,1,585484.0,582882.0,1.1137202E7
30929823,2026-02-01,23,5,0.179,105.0,21.8,21.0,36,3,1,546452.0,567269.0,2732258.0
30929823,2026-03-01,11,20,0.645,438.0,22.0,21.9,37,7,1,569871.0,572473.0,1.1397417E7
30929823,2026-04-01,17,13,0.433,309.0,23.5,23.8,7,1,1,619312.0,611505.0,8040644.0
30929823,2026-05-01,21,10,0.323,254.0,25.4,25.4,7,2,1,660946.0,660946.0,6609461.0
21416365,2025-06-01,24,6,0.2,363.0,66.8,60.5,3,1,1,1574301.0,1738236.0,9445805.0
21416365,2025-07-01,9,22,0.71,1343.0,60.8,61.0,5,1,1,1587312.0,1582107.0,3.4946875E7
21416365,2025-08-01,20,11,0.355,671.0,62.2,61.0,5,1,1,1587312.0,1618537.0,1.7460427E7
21416365,2025-09-01,30,0,0.0,0.0,58.4,,,,1,,1519656.0,0.0
21416365,2025-10-01,31,0,0.0,0.0,67.1,,,,1,,1746043.0,0.0
21416365,2025-11-01,29,1,0.033,62.0,63.0,62.0,2,1,1,1613333.0,1639355.0,1613333.0
21416365,2025-12-01,27,4,0.129,247.0,57.5,61.8,3,1,1,1608129.0,1496236.0,6427311.0
21416365,2026-01-01,23,8,0.258,544.0,69.5,68.0,16,1,1,1769462.0,1808494.0,1.4155696E7
21416365,2026-02-01,22,6,0.214,378.0,61.6,63.0,14,3,1,1639355.0,1602924.0,9836127.0
21416365,2026-03-01,29,2,0.065,161.0,75.1,80.5,13,1,1,2094731.0,1954215.0,4189462.0
21416365,2026-04-01,27,3,0.1,221.0,73.9,73.7,69,1,1,1917785.0,1922989.0,5750752.0
21416365,2026-05-01,31,0,0.0,0.0,71.5,,,,1,,1860537.0,0.0
31075999,2025-06-01,17,13,0.433,407.0,30.4,31.3,3,2,1,814473.0,791054.0,1.0590751E7
31075999,2025-07-01,12,19,0.613,509.0,27.2,26.8,3,3,1,697376.0,707785.0,1.3244944E7
31075999,2025-08-01,30,1,0.032,33.0,29.4,33.0,2,1,1,858710.0,765032.0,858710.0
31075999,2025-09-01,20,10,0.333,290.0,28.7,29.0,21,3,1,754624.0,746817.0,7546235.0
31075999,2025-10-01,25,6,0.194,178.0,30.8,29.7,3,2,1,772839.0,801462.0,4631827.0
31075999,2025-11-01,16,14,0.467,445.0,31.6,31.8,10,2,1,827484.0,822279.0,1.1579568E7
31075999,2025-12-01,12,19,0.613,629.0,33.5,33.1,20,3,1,861312.0,871720.0,1.6367524E7
31075999,2026-01-01,17,14,0.452,475.0,33.8,33.9,13,4,1,882129.0,879527.0,1.2360213E7
31075999,2026-02-01,21,7,0.25,234.0,32.9,33.4,5,3,1,869118.0,856107.0,6089031.0
31075999,2026-03-01,7,24,0.774,856.0,35.7,35.7,16,2,1,928968.0,928968.0,2.2274404E7
31075999,2026-04-01,17,13,0.433,454.0,35.5,34.9,12,2,1,908150.0,923763.0,1.1813761E7
31075999,2026-05-01,14,17,0.548,632.0,37.1,37.2,37,3,1,968000.0,965398.0,1.6445588E7
26892483,2025-06-01,17,13,0.433,633.0,46.2,48.7,12,2,2,1267247.0,1202193.0,1.647161E7
26892483,2025-07-01,10,21,0.677,941.0,45.0,44.8,10,4,2,1165763.0,1170968.0,2.4486232E7
26892483,2025-08-01,7,24,0.774,1060.0,44.1,44.2,18,8,2,1150150.0,1147548.0,2.758279E7
26892483,2025-09-01,10,20,0.667,1125.0,55.1,56.2,35,5,2,1462408.0,1433785.0,2.9274188E7
26892483,2025-10-01,10,21,0.677,977.0,47.3,46.5,37,4,1,1210000.0,1230817.0,2.5423006E7
26892483,2025-11-01,15,15,0.5,648.0,43.1,43.2,30,5,2,1124129.0,1121527.0,1.6861932E7
26892483,2025-12-01,3,28,0.903,1245.0,44.5,44.5,80,4,2,1157957.0,1157957.0,3.2396768E7
26892483,2026-01-01,31,0,0.0,0.0,52.8,,,,2,,1373935.0,0.0
26892483,2026-02-01,28,0,0.0,0.0,53.3,,,,2,,1386946.0,0.0
26892483,2026-03-01,31,0,0.0,0.0,53.3,,,,2,,1386946.0,0.0
26892483,2026-04-01,30,0,0.0,0.0,51.3,,,,2,,1334903.0,0.0
26892483,2026-05-01,31,0,0.0,0.0,54.9,,,,2,,1428580.0,0.0
22595901,2025-06-01,17,13,0.433,151.0,11.7,11.6,,,1,301849.0,304452.0,3929247.0
22595901,2025-07-01,31,0,0.0,0.0,11.7,,,,1,,304452.0,0.0
22595901,2025-08-01,29,2,0.065,20.0,11.6,10.0,1,6,1,260215.0,301849.0,520430.0
22595901,2025-09-01,6,24,0.8,264.0,10.9,11.0,7,10,1,286237.0,283634.0,6869676.0
22595901,2025-10-01,31,0,0.0,0.0,12.2,,,,1,,317462.0,0.0
22595901,2025-11-01,30,0,0.0,0.0,12.5,,,,1,,325269.0,0.0
22595901,2025-12-01,18,13,0.419,163.0,13.1,12.5,1,13,1,325269.0,340882.0,4241505.0
22595901,2026-01-01,29,2,0.065,29.0,13.6,14.5,1,12,1,377312.0,353892.0,754624.0
22595901,2026-02-01,18,10,0.357,133.0,13.8,13.3,,,1,346086.0,359097.0,3460860.0
22595901,2026-03-01,31,0,0.0,0.0,14.6,,,,1,,379914.0,0.0
22595901,2026-04-01,30,0,0.0,0.0,15.5,,,,1,,403333.0,0.0
22595901,2026-05-01,31,0,0.0,0.0,15.7,,,,1,,408538.0,0.0
29233484,2025-06-01,21,9,0.3,575.0,62.5,63.9,4,4,1,1662774.0,1626344.0,1.4962363E7
29233484,2025-07-01,18,13,0.419,855.0,65.7,65.8,10,6,1,1712215.0,1709613.0,2.2248383E7
29233484,2025-08-01,24,7,0.226,411.0,58.2,58.7,31,2,1,1527462.0,1514451.0,1.0694837E7
29233484,2025-09-01,27,3,0.1,181.0,60.2,60.3,15,3,1,1569096.0,1566494.0,4709892.0
29233484,2025-10-01,12,19,0.613,1166.0,60.8,61.4,83,5,1,1597720.0,1582107.0,3.0341069E7
29233484,2025-11-01,10,20,0.667,1189.0,59.2,59.5,30,3,1,1548279.0,1540473.0,3.0939564E7
29233484,2025-12-01,26,5,0.161,292.0,72.7,58.4,39,3,1,1519656.0,1891763.0,7598278.0
29233484,2026-01-01,31,0,0.0,0.0,64.0,,,,1,,1665376.0,0.0
29233484,2026-02-01,28,0,0.0,0.0,63.8,,,,1,,1660172.0,0.0
29233484,2026-03-01,31,0,0.0,0.0,63.9,,,,1,,1662774.0,0.0
29233484,2026-04-01,30,0,0.0,0.0,93.7,,,,1,,2438215.0,0.0
29233484,2026-05-01,31,0,0.0,0.0,66.1,,,,1,,1720021.0,0.0
31968619,2025-06-01,20,10,0.333,207.0,21.3,20.7,24,5,2,538645.0,554258.0,5386451.0
31968619,2025-07-01,10,21,0.677,459.0,21.6,21.9,14,3,2,569871.0,562064.0,1.1943869E7
31968619,2025-08-01,5,26,0.839,534.0,20.4,20.5,17,2,1,533441.0,530839.0,1.3895481E7
31968619,2025-09-01,4,26,0.867,547.0,21.1,21.0,73,4,2,546452.0,549054.0,1.4233761E7
31968619,2025-10-01,4,27,0.871,540.0,20.1,20.0,67,5,2,520430.0,523032.0,1.405161E7
31968619,2025-11-01,5,25,0.833,514.0,20.5,20.6,71,2,2,536043.0,533441.0,1.3375051E7
31968619,2025-12-01,1,30,0.968,605.0,20.2,20.2,70,2,2,525634.0,525634.0,1.5743008E7
31968619,2026-01-01,3,28,0.903,564.0,20.1,20.1,74,3,2,523032.0,523032.0,1.4676126E7
31968619,2026-02-01,5,23,0.821,461.0,20.0,20.0,55,4,2,520430.0,520430.0,1.1995912E7
31968619,2026-03-01,3,28,0.903,558.0,19.9,19.9,83,3,2,517828.0,517828.0,1.4519997E7
31968619,2026-04-01,0,30,1.0,613.0,20.4,20.4,99,5,2,530839.0,530839.0,1.595118E7
31968619,2026-05-01,23,8,0.258,167.0,21.1,20.9,67,1,2,543849.0,549054.0,4345591.0
29581410,2025-06-01,30,0,0.0,0.0,46.5,,,,1,,1210000.0,0.0
29581410,2025-07-01,8,23,0.742,1037.0,45.2,45.1,2,12,1,1173570.0,1176172.0,2.6984296E7
29581410,2025-08-01,29,2,0.065,95.0,44.5,47.5,1,1,1,1236021.0,1157957.0,2472043.0
29581410,2025-09-01,25,5,0.167,223.0,46.6,44.6,5,3,1,1160559.0,1212602.0,5802795.0
29581410,2025-10-01,0,31,1.0,1467.0,47.3,47.3,15,8,1,1230817.0,1230817.0,3.8173541E7
29581410,2025-11-01,6,24,0.8,1097.0,45.4,45.7,18,3,1,1189183.0,1181376.0,2.8545586E7
29581410,2025-12-01,10,21,0.677,1014.0,48.7,48.3,34,3,1,1256838.0,1267247.0,2.6385801E7
29581410,2026-01-01,15,16,0.516,802.0,49.2,50.1,13,3,1,1303677.0,1280258.0,2.0869243E7
29581410,2026-02-01,11,17,0.607,796.0,46.4,46.8,16,3,1,1217806.0,1207398.0,2.0713114E7
29581410,2026-03-01,5,26,0.839,1182.0,45.5,45.5,17,3,1,1183978.0,1183978.0,3.0757413E7
29581410,2026-04-01,3,27,0.9,1343.0,49.7,49.7,14,4,1,1293269.0,1293269.0,3.4946875E7
29581410,2026-05-01,18,13,0.419,664.0,49.9,51.1,6,2,1,1329699.0,1298473.0,1.7278276E7
28424120,2025-06-01,27,3,0.1,90.0,30.3,30.0,1,3,2,780645.0,788451.0,2341935.0
28424120,2025-07-01,25,6,0.194,185.0,33.1,30.8,3,18,2,801462.0,861312.0,4813978.0
28424120,2025-08-01,1,30,0.968,933.0,31.1,31.1,,,2,809269.0,809269.0,2.427806E7
28424120,2025-09-01,25,5,0.167,159.0,32.5,31.8,23,3,2,827484.0,845699.0,4137419.0
28424120,2025-10-01,24,7,0.226,215.0,33.3,30.7,5,6,2,798860.0,866516.0,5594623.0
28424120,2025-11-01,21,9,0.3,278.0,28.9,30.9,4,10,2,804064.0,752021.0,7233977.0
28424120,2025-12-01,9,22,0.71,667.0,29.6,30.3,1,5,2,788451.0,770236.0,1.7356341E7
28424120,2026-01-01,9,22,0.71,692.0,31.1,31.5,10,2,2,819677.0,809269.0,1.8006878E7
28424120,2026-02-01,18,10,0.357,316.0,31.6,31.6,23,3,2,822279.0,822279.0,8222794.0
28424120,2026-03-01,15,16,0.516,522.0,32.7,32.6,11,4,2,848301.0,850903.0,1.3583223E7
28424120,2026-04-01,10,20,0.667,668.0,33.0,33.4,25,21,2,869118.0,858710.0,1.7382362E7
28424120,2026-05-01,3,28,0.903,893.0,31.9,31.9,,,2,830086.0,830086.0,2.32372E7
17481054,2025-06-01,27,3,0.1,264.0,84.6,88.0,3,1,2,2289892.0,2201419.0,6869676.0
17481054,2025-07-01,14,17,0.548,1275.0,77.2,75.0,22,9,2,1951613.0,2008860.0,3.3177413E7
17481054,2025-08-01,9,22,0.71,1642.0,73.5,74.6,,,2,1941204.0,1912580.0,4.2727303E7
17481054,2025-09-01,12,18,0.6,1293.0,72.1,71.8,4,4,2,1868344.0,1876150.0,3.36458E7
17481054,2025-10-01,14,17,0.548,1238.0,72.6,72.8,30,3,2,1894365.0,1889161.0,3.2214617E7
17481054,2025-11-01,17,13,0.433,959.0,73.7,73.8,44,2,2,1920387.0,1917785.0,2.4954619E7
17481054,2025-12-01,4,27,0.871,2166.0,81.5,80.2,29,3,2,2086924.0,2120752.0,5.6362569E7
17481054,2026-01-01,7,24,0.774,2061.0,85.9,85.9,38,6,2,2235247.0,2235247.0,5.3630312E7
17481054,2026-02-01,2,26,0.929,2347.0,90.9,90.3,27,10,2,2349741.0,2365354.0,6.1072461E7
17481054,2026-03-01,6,25,0.806,2154.0,86.2,86.2,21,6,2,2243053.0,2243053.0,5.6050311E7
17481054,2026-04-01,6,24,0.8,2253.0,93.7,93.9,21,4,2,2443419.0,2438215.0,5.862644E7
17481054,2026-05-01,25,6,0.194,571.0,94.5,95.2,8,11,2,2477247.0,2459032.0,1.4858277E7
31378534,2025-06-01,15,15,0.5,457.0,30.5,30.5,5,7,1,793656.0,793656.0,1.1891826E7
31378534,2025-07-01,7,24,0.774,637.0,26.8,26.5,12,13,1,689570.0,697376.0,1.6575696E7
31378534,2025-08-01,7,24,0.774,683.0,28.4,28.5,19,4,1,741613.0,739011.0,1.7772685E7
31378534,2025-09-01,19,11,0.367,315.0,28.5,28.6,24,3,1,744215.0,741613.0,8196773.0
31378534,2025-10-01,23,8,0.258,248.0,31.1,31.0,2,1,1,806667.0,809269.0,6453332.0
31378534,2025-11-01,14,16,0.533,504.0,31.6,31.5,8,2,1,819677.0,822279.0,1.3114836E7
31378534,2025-12-01,12,19,0.613,636.0,33.4,33.5,10,2,1,871720.0,869118.0,1.6549674E7
31378534,2026-01-01,13,18,0.581,610.0,33.9,33.9,10,4,1,882129.0,882129.0,1.5873115E7
31378534,2026-02-01,8,20,0.714,669.0,33.4,33.5,11,7,1,871720.0,869118.0,1.7408384E7
31378534,2026-03-01,25,6,0.194,199.0,37.6,33.2,10,1,1,863914.0,978408.0,5178279.0
31378534,2026-04-01,20,10,0.333,352.0,35.6,35.2,27,5,1,915957.0,926365.0,9159568.0
31378534,2026-05-01,22,9,0.29,348.0,36.4,38.7,1,35,1,1007032.0,947183.0,9055482.0
34050367,2025-06-01,27,3,0.1,66.0,21.2,22.0,4,1,1,572473.0,551656.0,1717419.0
34050367,2025-07-01,26,5,0.161,96.0,18.4,19.2,1,5,1,499613.0,478796.0,2498064.0
34050367,2025-08-01,20,11,0.355,209.0,19.6,19.0,9,3,1,494409.0,510021.0,5438494.0
34050367,2025-09-01,26,4,0.133,73.0,18.4,18.2,29,2,1,473591.0,478796.0,1899570.0
34050367,2025-10-01,24,7,0.226,130.0,18.7,18.6,16,2,1,484000.0,486602.0,3382795.0
34050367,2025-11-01,19,11,0.367,196.0,18.2,17.8,3,5,1,463183.0,473591.0,5100214.0
34050367,2025-12-01,27,4,0.129,103.0,19.5,25.8,41,2,1,671355.0,507419.0,2680215.0
34050367,2026-01-01,14,17,0.548,345.0,20.9,20.3,1,19,1,528236.0,543849.0,8977418.0
34050367,2026-02-01,11,17,0.607,355.0,20.6,20.9,60,5,1,543849.0,536043.0,9237633.0
34050367,2026-03-01,6,25,0.806,548.0,22.2,21.9,27,4,1,569871.0,577677.0,1.4259782E7
34050367,2026-04-01,13,17,0.567,377.0,22.8,22.2,33,2,1,577677.0,593290.0,9810106.0
34050367,2026-05-01,16,15,0.484,350.0,23.1,23.3,25,3,1,606301.0,601097.0,9107525.0
33266882,2025-06-01,17,13,0.433,313.0,24.5,24.1,21,2,1,627118.0,637527.0,8144730.0
33266882,2025-07-01,30,1,0.032,22.0,23.9,22.0,1,1,1,572473.0,621914.0,572473.0
33266882,2025-08-01,31,0,0.0,0.0,24.4,,,,1,,634925.0,0.0
33266882,2025-09-01,28,2,0.067,51.0,24.2,25.5,1,2,1,663548.0,629720.0,1327097.0
33266882,2025-10-01,31,0,0.0,0.0,24.1,,,,1,,627118.0,0.0
33266882,2025-11-01,30,0,0.0,0.0,23.9,,,,1,,621914.0,0.0
33266882,2025-12-01,31,0,0.0,0.0,23.6,,,,1,,614107.0,0.0
33266882,2026-01-01,31,0,0.0,0.0,24.0,,,,1,,624516.0,0.0
33266882,2026-02-01,28,0,0.0,0.0,23.7,,,,1,,616710.0,0.0
33266882,2026-03-01,31,0,0.0,0.0,23.8,,,,1,,619312.0,0.0
33266882,2026-04-01,30,0,0.0,0.0,23.6,,,,1,,614107.0,0.0
33266882,2026-05-01,31,0,0.0,0.0,23.8,,,,1,,619312.0,0.0
17966428,2025-06-01,30,0,0.0,0.0,30.6,,,,2,,796258.0,0.0
17966428,2025-07-01,31,0,0.0,0.0,29.3,,,,2,,762430.0,0.0
17966428,2025-08-01,30,1,0.032,29.0,29.4,29.0,11,2,2,754624.0,765032.0,754624.0
17966428,2025-09-01,29,1,0.033,28.0,29.7,28.0,,,2,728602.0,772839.0,728602.0
17966428,2025-10-01,28,3,0.097,88.0,29.4,29.3,1,3,2,762430.0,765032.0,2289892.0
17966428,2025-11-01,26,4,0.133,116.0,29.3,29.0,3,4,2,754624.0,762430.0,3018494.0
17966428,2025-12-01,23,8,0.258,233.0,28.9,29.1,9,4,2,757226.0,752021.0,6063010.0
17966428,2026-01-01,25,6,0.194,193.0,31.8,32.2,7,4,2,837892.0,827484.0,5022150.0
17966428,2026-02-01,23,5,0.179,160.0,31.9,32.0,2,3,2,832688.0,830086.0,4163440.0
17966428,2026-03-01,25,6,0.194,201.0,34.4,33.5,18,6,2,871720.0,895140.0,5230322.0
17966428,2026-04-01,22,8,0.267,277.0,34.0,34.6,29,2,2,900344.0,884731.0,7207956.0
17966428,2026-05-01,28,3,0.097,108.0,35.5,36.0,,,2,936774.0,923763.0,2810322.0
31164213,2025-06-01,29,1,0.033,39.0,40.4,39.0,1,1,1,1014839.0,1051269.0,1014839.0
31164213,2025-07-01,31,0,0.0,0.0,37.1,,,,1,,965398.0,0.0
31164213,2025-08-01,14,17,0.548,591.0,35.7,34.8,19,4,1,905548.0,928968.0,1.5378707E7
31164213,2025-09-01,28,2,0.067,82.0,39.2,41.0,1,1,1,1066882.0,1020043.0,2133763.0
31164213,2025-10-01,20,11,0.355,437.0,41.1,39.7,8,11,1,1033054.0,1069484.0,1.1371396E7
31164213,2025-11-01,26,4,0.133,176.0,40.2,44.0,13,4,1,1144946.0,1046064.0,4579784.0
31164213,2025-12-01,25,6,0.194,235.0,41.7,39.2,18,4,1,1020043.0,1085097.0,6115053.0
31164213,2026-01-01,28,3,0.097,121.0,42.5,40.3,4,1,1,1048666.0,1105914.0,3148602.0
31164213,2026-02-01,28,0,0.0,0.0,42.0,,,,1,,1092903.0,0.0
31164213,2026-03-01,23,8,0.258,361.0,42.9,45.1,19,2,1,1173570.0,1116322.0,9393762.0
31164213,2026-04-01,21,9,0.3,438.0,48.6,48.7,12,3,1,1267247.0,1264645.0,1.1397417E7
31164213,2026-05-01,26,5,0.161,235.0,43.8,47.0,2,2,1,1223011.0,1139742.0,6115053.0
15573550,2025-06-01,30,0,0.0,0.0,10.3,,,,1,,268021.0,0.0
15573550,2025-07-01,22,9,0.29,92.0,9.8,10.2,2,4,1,265419.0,255011.0,2393978.0
15573550,2025-08-01,31,0,0.0,0.0,10.1,,,,1,,262817.0,0.0
15573550,2025-09-01,26,4,0.133,42.0,10.0,10.5,13,4,1,273226.0,260215.0,1092903.0
15573550,2025-10-01,31,0,0.0,0.0,10.1,,,,1,,262817.0,0.0
15573550,2025-11-01,30,0,0.0,0.0,10.2,,,,1,,265419.0,0.0
15573550,2025-12-01,31,0,0.0,0.0,9.9,,,,1,,257613.0,0.0
15573550,2026-01-01,29,2,0.065,34.0,18.8,17.0,1,6,1,442366.0,489204.0,884731.0
15573550,2026-02-01,24,4,0.143,82.0,20.6,20.5,,,1,533441.0,536043.0,2133763.0
15573550,2026-03-01,24,7,0.226,148.0,21.2,21.1,1,6,1,549054.0,551656.0,3851182.0
15573550,2026-04-01,25,5,0.167,111.0,22.4,22.2,,,1,577677.0,582882.0,2888387.0
15573550,2026-05-01,29,2,0.065,43.0,21.9,21.5,1,6,1,559462.0,569871.0,1118925.0
25090374,2025-06-01,1,29,0.967,1211.0,41.6,41.8,4,28,1,1087699.0,1082494.0,3.1512037E7
25090374,2025-07-01,27,4,0.129,148.0,38.7,37.0,94,4,1,962796.0,1007032.0,3851182.0
25090374,2025-08-01,28,3,0.097,121.0,39.4,40.3,15,5,1,1048666.0,1025247.0,3148602.0
25090374,2025-09-01,22,8,0.267,319.0,39.0,39.9,10,3,1,1038258.0,1014839.0,8300859.0
25090374,2025-10-01,24,7,0.226,263.0,38.2,37.6,2,3,1,978408.0,994021.0,6843655.0
25090374,2025-11-01,6,24,0.8,922.0,38.5,38.4,45,6,1,999226.0,1001828.0,2.3991823E7
25090374,2025-12-01,6,25,0.806,978.0,39.1,39.1,38,3,1,1017441.0,1017441.0,2.5449027E7
25090374,2026-01-01,11,20,0.645,814.0,40.8,40.7,7,5,1,1059075.0,1061677.0,2.1181501E7
25090374,2026-02-01,6,22,0.786,973.0,43.4,44.2,17,8,1,1150150.0,1129333.0,2.531892E7
25090374,2026-03-01,9,22,0.71,939.0,42.7,42.7,12,6,2,1111118.0,1111118.0,2.4434189E7
25090374,2026-04-01,4,26,0.867,1071.0,41.3,41.2,34,11,2,1072086.0,1074688.0,2.7869027E7
25090374,2026-05-01,26,5,0.161,216.0,44.3,43.2,81,2,2,1124129.0,1152752.0,5620644.0
25920759,2025-06-01,13,17,0.567,1107.0,65.2,65.1,12,3,1,1694000.0,1696602.0,2.8805801E7
25920759,2025-07-01,16,15,0.484,856.0,56.1,57.1,16,3,1,1485828.0,1459806.0,2.2274404E7
25920759,2025-08-01,18,13,0.419,794.0,61.5,61.1,13,2,1,1589914.0,1600322.0,2.0661071E7
25920759,2025-09-01,10,20,0.667,1188.0,60.0,59.4,32,4,1,1545677.0,1561290.0,3.0913542E7
25920759,2025-10-01,8,23,0.742,1303.0,56.0,56.7,62,3,1,1475419.0,1457204.0,3.3906015E7
25920759,2025-11-01,4,26,0.867,1449.0,55.2,55.7,48,2,1,1449398.0,1436387.0,3.7705154E7
25920759,2025-12-01,5,26,0.839,1399.0,53.5,53.8,46,2,1,1399957.0,1392150.0,3.6404079E7
25920759,2026-01-01,8,23,0.742,1345.0,57.5,58.5,27,2,1,1522258.0,1496236.0,3.4998918E7
25920759,2026-02-01,3,25,0.893,1364.0,54.2,54.6,42,2,1,1420774.0,1410365.0,3.5493326E7
25920759,2026-03-01,3,28,0.903,1523.0,54.3,54.4,34,2,1,1415570.0,1412967.0,3.9630745E7
25920759,2026-04-01,7,23,0.767,1371.0,59.7,59.6,30,2,1,1550881.0,1553484.0,3.5675477E7
25920759,2026-05-01,20,11,0.355,679.0,62.6,61.7,62,2,1,1605527.0,1628946.0,1.7668599E7
31303484,2025-06-01,17,13,0.433,160.0,12.1,12.3,1,13,4,320064.0,314860.0,4163440.0
31303484,2025-07-01,22,9,0.29,107.0,11.5,11.9,17,4,4,309656.0,299247.0,2784301.0
31303484,2025-08-01,20,11,0.355,128.0,12.0,11.6,15,4,4,301849.0,312258.0,3330752.0
31303484,2025-09-01,2,28,0.933,335.0,12.0,12.0,32,13,4,312258.0,312258.0,8717203.0
31303484,2025-10-01,23,8,0.258,92.0,11.7,11.5,1,8,4,299247.0,304452.0,2393978.0
31303484,2025-11-01,6,24,0.8,280.0,11.7,11.7,1,28,4,304452.0,304452.0,7286020.0
31303484,2025-12-01,5,26,0.839,306.0,11.9,11.8,4,15,4,307054.0,309656.0,7962579.0
31303484,2026-01-01,3,28,0.903,370.0,13.2,13.2,38,37,3,343484.0,343484.0,9627955.0
31303484,2026-02-01,0,28,1.0,364.0,13.0,13.0,13,11,4,338280.0,338280.0,9471826.0
31303484,2026-03-01,0,31,1.0,410.0,13.2,13.2,49,18,4,343484.0,343484.0,1.0668815E7
31303484,2026-04-01,7,23,0.767,341.0,14.8,14.8,15,31,4,385118.0,385118.0,8873332.0
31303484,2026-05-01,14,17,0.548,265.0,15.7,15.6,12,23,4,405935.0,408538.0,6895698.0
22204934,2025-06-01,30,0,0.0,0.0,32.4,,,,2,,843097.0,0.0
22204934,2025-07-01,31,0,0.0,0.0,32.8,,,,2,,853505.0,0.0
22204934,2025-08-01,31,0,0.0,0.0,34.4,,,,2,,895140.0,0.0
22204934,2025-09-01,19,11,0.367,378.0,35.5,34.4,1,11,2,895140.0,923763.0,9836127.0
22204934,2025-10-01,31,0,0.0,0.0,36.4,,,,2,,947183.0,0.0
22204934,2025-11-01,28,2,0.067,80.0,40.5,40.0,1,2,2,1040860.0,1053871.0,2081720.0
22204934,2025-12-01,31,0,0.0,0.0,35.9,,,,2,,934172.0,0.0
22204934,2026-01-01,18,13,0.419,529.0,41.0,40.7,2,14,2,1059075.0,1066882.0,1.3765374E7
